Localidade;Bairro;Logradouro;Ponto Refer;Coordenadas;Numero;Desc Fato;Tipo;Data Fato;Faixa Hora;Dia;Latitude;Logitude
PORTO ALEGRE, RS;S GERALDO;AV   SAO PEDRO;EM FRENTE A IGREJA CRISTIANISMO VIVO;AV   SAO PEDRO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;13/01/13;12:01 às 18:00;domingo      ;-30.0077496;-51.2099304
PORTO ALEGRE, RS;PASSO D AREIA;AV   TULIO DE ROSE;PARQUE GERMANIA;AV   TULIO DE ROSE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;13/01/13;12:01 às 18:00;domingo      ;-30.0228195;-51.1623802
PORTO ALEGRE, RS; ;RUA   WALDOMIRO SOUZA;RUA PEDRO HELENA;RUA   WALDOMIRO SOUZA, 85, PORTO ALEGRE, RS;85;FURTO DE VEICULO;Consumado;13/01/13;18:01 às 24:00;domingo      ;-30.0493889;-51.1647987
PORTO ALEGRE, RS;IPANEMA-GUARUJA;AV   GUAIBA;RADICAL;AV   GUAIBA, 6000, PORTO ALEGRE, RS;6000;FURTO DE VEICULO;Consumado;13/01/13;18:01 às 24:00;domingo      ;-30.1030617;-51.266037
PORTO ALEGRE, RS;STO ANTONIO;RUA   LUIZ DE CAMOES;PROXIMO A SAO LUIZ;RUA   LUIZ DE CAMOES, 702, PORTO ALEGRE, RS;702;FURTO DE VEICULO;Consumado;13/01/13;18:01 às 24:00;domingo      ;-30.0529366;-51.1999664
PORTO ALEGRE, RS;R BRANCO-P ALVES;AV   PROTASIO ALVES;AO LADO DA CAIXA ECONOMICA FEDERAL;AV   PROTASIO ALVES, 4667, PORTO ALEGRE, RS;4667;FURTO DE VEICULO;Consumado;13/01/13;18:01 às 24:00;domingo      ;-30.0404644;-51.1648483
PORTO ALEGRE, RS; ;RUA   WALTER FERREIRA;RUA PALMIRA GOBBI;RUA   WALTER FERREIRA, 220, PORTO ALEGRE, RS;220;FURTO DE VEICULO;Consumado;14/01/13;00:01 às 06:00;segunda-feira;-29.9786301;-51.1879501
PORTO ALEGRE, RS;FLORESTA;RUA   PELOTAS; ;RUA   PELOTAS, 219, PORTO ALEGRE, RS;219;FURTO DE VEICULO;Consumado;14/01/13;00:01 às 06:00;segunda-feira;-30.0228043;-51.2132721
PORTO ALEGRE, RS;INDEPENDENCIA;RUA   PINHEIRO MACHADO;PROX. GONCALO DE CARVALHO;RUA   PINHEIRO MACHADO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;14/01/13;06:01 às 12:00;segunda-feira;-30.0269203;-51.2110214
PORTO ALEGRE, RS;P BELAS/AZENHA;AV   IPIRANGA;ESQUINA COM LIMA E SILVA;AV   IPIRANGA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;14/01/13;06:01 às 12:00;segunda-feira;-30.0669708;-51.1474915
PORTO ALEGRE, RS;P DAREIA;RUA MAL JOSE INACIO DA SILVA;POSTAO IAPI;RUA MAL JOSE INACIO DA SILVA, 00, PORTO ALEGRE, RS;00;FURTO DE VEICULO;Consumado;14/01/13;06:01 às 12:00;segunda-feira;-30.0160103;-51.1783905
PORTO ALEGRE, RS;FARROUPILHA-SANTANA;AV   JOAO PESSOA;PASSANDO O PTARTIDO DOS TRABALHADORES;AV   JOAO PESSOA, 721, PORTO ALEGRE, RS;721;FURTO DE VEICULO;Consumado;14/01/13;12:01 às 18:00;segunda-feira;-30.0382328;-51.2189484
PORTO ALEGRE, RS;FARRAPOS/S JOAO;RUA DONA TEODORA;PATIO DO CRD DO VALE;RUA DONA TEODORA, 1235, PORTO ALEGRE, RS;1235;FURTO DE VEICULO;Consumado;14/01/13;12:01 às 18:00;segunda-feira;-29.9885406;-51.2021294
PORTO ALEGRE, RS;ABERTA MORROS;RUA   ITALO BRUTTO;PROXIMO AO SUPERMERCADO DAVI;RUA   ITALO BRUTTO, 80, PORTO ALEGRE, RS;80;FURTO DE VEICULO;Consumado;14/01/13;18:01 às 24:00;segunda-feira;-30.1477222;-51.2099457
PORTO ALEGRE, RS;NAVEGANTES-SARANDI;AV   SERTORIO;LEROY MERLIN;AV   SERTORIO, 6767, PORTO ALEGRE, RS;6767;FURTO DE VEICULO;Consumado;14/01/13;18:01 às 24:00;segunda-feira;-29.998024;-51.1383553
PORTO ALEGRE, RS; ;RUA   SAO VICENTE;XIS MOITA;RUA   SAO VICENTE, 465, PORTO ALEGRE, RS;465;FURTO DE VEICULO;Consumado;15/01/13;00:01 às 06:00;terça-feira  ;-30.0409927;-51.1995354
PORTO ALEGRE, RS;M DEUS;RUA DR OSCAR BITTENCOURT;PROX. ESQ. BARBEDO;RUA DR OSCAR BITTENCOURT, 07, PORTO ALEGRE, RS;07;FURTO DE VEICULO;Consumado;15/01/13;00:01 às 06:00;terça-feira  ;-30.0606709;-51.2249107
PORTO ALEGRE, RS;S GERALDO;AV   SAO PEDRO;ENFRENTE AO ESTAC. FUNDOS BCO DO BRASIL;AV   SAO PEDRO, 733, PORTO ALEGRE, RS;733;FURTO DE VEICULO;Consumado;15/01/13;00:01 às 06:00;terça-feira  ;-30.0105801;-51.2023964
PORTO ALEGRE, RS;NAVEGANTES;AV   FRANCA; ;AV   FRANCA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;15/01/13;12:01 às 18:00;terça-feira  ;-30.0047302;-51.1965485
PORTO ALEGRE, RS; ;RUA   BAITE; ;RUA   BAITE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;15/01/13;12:01 às 18:00;terça-feira  ;-10.81045150756836;-52.97311782836914
PORTO ALEGRE, RS;C REDENTOR;RUA   ADAO BAINO; ;RUA   ADAO BAINO, 373, PORTO ALEGRE, RS;373;FURTO DE VEICULO;Consumado;15/01/13;12:01 às 18:00;terça-feira  ;-30.0139694;-51.155941
PORTO ALEGRE, RS;S SEBASTIAO-R BERTA;AV   BALTAZAR OLIVEIRA GARCIA;SUPERMERCADO NACIONAL;AV   BALTAZAR OLIVEIRA GARCIA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;15/01/13;18:01 às 24:00;terça-feira  ;-30.0147896;-51.1198997
PORTO ALEGRE, RS;M VENTOS;RUA   CAMINHA; ;RUA   CAMINHA, 138, PORTO ALEGRE, RS;138;FURTO DE VEICULO;Consumado;15/01/13;18:01 às 24:00;terça-feira  ;-30.027319;-51.2021675
PORTO ALEGRE, RS;PARTENON;RUA   BERNARDO GUIMARAES;PROXIMO AO EJA TIRADENTES;RUA   BERNARDO GUIMARAES, 108, PORTO ALEGRE, RS;108;FURTO DE VEICULO;Consumado;15/01/13;18:01 às 24:00;terça-feira  ;-30.0694885;-51.1905746
PORTO ALEGRE, RS;CENTRO;RUA CEL FERNANDO MACHADO; ;RUA CEL FERNANDO MACHADO, 388, PORTO ALEGRE, RS;388;FURTO DE VEICULO;Consumado;16/01/13;00:01 às 06:00;quarta-feira ;-30.0347557;-51.2338104
PORTO ALEGRE, RS; ;RUA   MARECHAL FLORIANO; ;RUA   MARECHAL FLORIANO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;16/01/13;00:01 às 06:00;quarta-feira ;-30.0333996;-51.2271194
PORTO ALEGRE, RS;S GERALDO;RUA   BUARQUE DE MACEDO;DATA DESK INFORMATICA;RUA   BUARQUE DE MACEDO, 442, PORTO ALEGRE, RS;442;FURTO DE VEICULO;Consumado;16/01/13;06:01 às 12:00;quarta-feira ;-30.0126419;-51.1985321
PORTO ALEGRE, RS;TRISTEZA-CAVALHADA;RUA DR MARIO TOTTA;BANRISUL;RUA DR MARIO TOTTA, 520, PORTO ALEGRE, RS;520;FURTO DE VEICULO;Consumado;16/01/13;12:01 às 18:00;quarta-feira ;-30.1152763;-51.2557678
PORTO ALEGRE, RS;PR BELAS;RUA   CECILIA MEIRELES;PERTO SHOPPING PRAIA DE BELAS;RUA   CECILIA MEIRELES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;16/01/13;12:01 às 18:00;quarta-feira ;-30.0510197;-51.228981
PORTO ALEGRE, RS;ALTO TERESOPOLIS;RUA   ORFANATROFIO;FRENTE COL JOAO XXIII;RUA   ORFANATROFIO, 92, PORTO ALEGRE, RS;92;FURTO DE VEICULO;Consumado;16/01/13;12:01 às 18:00;quarta-feira ;-30.0770168;-51.2147484
PORTO ALEGRE, RS;CRISTAL;RUA   COMANDAI;EM FRENTE AO POSTO DE GAS;RUA   COMANDAI, 340, PORTO ALEGRE, RS;340;FURTO DE VEICULO;Consumado;16/01/13;18:01 às 24:00;quarta-feira ;-30.0870895;-51.2343445
PORTO ALEGRE, RS; ;RUA   RAMIRO BARCELOS;HOSPITAL DE CLINICAS;RUA   RAMIRO BARCELOS, 2171, PORTO ALEGRE, RS;2171;FURTO DE VEICULO;Consumado;17/01/13;00:01 às 06:00;quinta-feira ;-30.0383797;-51.2084541
PORTO ALEGRE, RS;TERESOPOLIS;RUA DR OTAVIO DE SOUZA; ;RUA DR OTAVIO DE SOUZA, 934, PORTO ALEGRE, RS;934;FURTO DE VEICULO;Consumado;17/01/13;00:01 às 06:00;quinta-feira ;-30.0853481;-51.221981
PORTO ALEGRE, RS;VL J PESSOA;AV   ROCIO;ESQUINA COM RUA VALADO;AV   ROCIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;17/01/13;06:01 às 12:00;quinta-feira ;-30.0695801;-51.1795807
PORTO ALEGRE, RS;MEDIANEIRA;AV   TERESINA; ;AV   TERESINA, 62, PORTO ALEGRE, RS;62;FURTO DE VEICULO;Consumado;17/01/13;06:01 às 12:00;quinta-feira ;-30.0617218;-51.2104645
PORTO ALEGRE, RS;AZENHA-GLORIA-BVELHO;AV PROF OSCAR PEREIRA;RC SONS;AV PROF OSCAR PEREIRA, 3431, PORTO ALEGRE, RS;3431;FURTO DE VEICULO;Consumado;17/01/13;18:01 às 24:00;quinta-feira ;-30.077734;-51.1999741
PORTO ALEGRE, RS;CENTRO;RUA   RIACHUELO;PROXIMIDADES DO NUMERAL 900;RUA   RIACHUELO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;17/01/13;18:01 às 24:00;quinta-feira ;-30.0328598;-51.2348404
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS;HOSPITAL DE CLINICAS;RUA   RAMIRO BARCELOS, XXX, PORTO ALEGRE, RS;XXX;FURTO DE VEICULO;Consumado;18/01/13;00:01 às 06:00;sexta-feira  ;-30.0201149;-51.2149315
PORTO ALEGRE, RS; ;RUA   SENHOR DO BOM FIM;MAX ATACADO;RUA   SENHOR DO BOM FIM, 1360, PORTO ALEGRE, RS;1360;FURTO DE VEICULO;Consumado;18/01/13;00:01 às 06:00;sexta-feira  ;-29.9870701;-51.1186104
PORTO ALEGRE, RS;CHAC PEDRAS;RUA   MONTE ALVERNE; ;RUA   MONTE ALVERNE, 215, PORTO ALEGRE, RS;215;FURTO DE VEICULO;Consumado;18/01/13;06:01 às 12:00;sexta-feira  ;-30.034359;-51.1613159
PORTO ALEGRE, RS;SANTANA;RUA   SAO FRANCISCO;ESUINA LUIS DE CAMOES;RUA   SAO FRANCISCO, 936, PORTO ALEGRE, RS;936;FURTO DE VEICULO;Consumado;18/01/13;06:01 às 12:00;sexta-feira  ;-30.0508347;-51.1978798
PORTO ALEGRE, RS;SANTANA;RUA   GOMES JARDIM;DOMINGOS CRESCENCIO;RUA   GOMES JARDIM, 613, PORTO ALEGRE, RS;613;FURTO DE VEICULO;Consumado;18/01/13;06:01 às 12:00;sexta-feira  ;-30.048769;-51.2056618
PORTO ALEGRE, RS; ;RUA   ENES BANDEIRA;BENOIT;RUA   ENES BANDEIRA, 113, PORTO ALEGRE, RS;113;FURTO DE VEICULO;Consumado;18/01/13;12:01 às 18:00;sexta-feira  ;-30.0097637;-51.1622925
PORTO ALEGRE, RS;JD ITU-SABARA;AV   ALBERTO PASQUALINI;PROX. RESIDENCIA VITIMA;AV   ALBERTO PASQUALINI,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/01/13;18:01 às 24:00;sexta-feira  ;-30.0299606;-51.1410103
PORTO ALEGRE, RS;CRISTO REDENTOR;RUA   ALBERTO SILVA;RD VEICULOS;RUA   ALBERTO SILVA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/01/13;18:01 às 24:00;sexta-feira  ;-30.0144596;-51.1502113
PORTO ALEGRE, RS;C BAIXA;RUA   JOSE DO PATROCINIO; ;RUA   JOSE DO PATROCINIO, 290, PORTO ALEGRE, RS;290;FURTO DE VEICULO;Consumado;18/01/13;18:01 às 24:00;sexta-feira  ;-30.0379143;-51.2250023
PORTO ALEGRE, RS; ;RUA GEN CANABARRO;TRIBUNAL DE CONTAS;RUA GEN CANABARRO, 65, PORTO ALEGRE, RS;65;FURTO DE VEICULO;Consumado;18/01/13;18:01 às 24:00;sexta-feira  ;-30.0312977;-51.2367439
PORTO ALEGRE, RS;CENTRO;AV   JULIO DE CASTILHOS;EM FRENTE AO MIN. PUBLICO;AV   JULIO DE CASTILHOS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;18/01/13;18:01 às 24:00;sexta-feira  ;-30.0240803;-51.2212486
PORTO ALEGRE, RS; ;PCA CONEGO MARCELINO;RUA DA REPUBLICA;PCA CONEGO MARCELINO, 0057, PORTO ALEGRE, RS;0057;FURTO DE VEICULO;Consumado;19/01/13;00:01 às 06:00;sábado       ;-30.0417194;-51.2270889
PORTO ALEGRE, RS;M DEUS;RUA BARAO CERRO LARGO;CAFE CALIENTE;RUA BARAO CERRO LARGO, 211, PORTO ALEGRE, RS;211;FURTO DE VEICULO;Consumado;19/01/13;06:01 às 12:00;sábado       ;-28.1387405;-54.7320557
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS;PROX RUA JERONIMO DE ORNELAS;RUA   RAMIRO BARCELOS, 2337, PORTO ALEGRE, RS;2337;FURTO DE VEICULO;Consumado;19/01/13;06:01 às 12:00;sábado       ;-30.0406685;-51.2083473
PORTO ALEGRE, RS;AUXILIADORA;RUA CEL BORDINI;PROX ESQUINA RUA CASEMIRO DE ABREU;RUA CEL BORDINI, 1692, PORTO ALEGRE, RS;1692;FURTO DE VEICULO;Consumado;19/01/13;06:01 às 12:00;sábado       ;-30.0329285;-51.1957703
PORTO ALEGRE, RS;STA CECILIA-R BRANCO;RUA   SANTA CECILIA;PROX. LOCAL DE TRABALHO;RUA   SANTA CECILIA, 2115, PORTO ALEGRE, RS;2115;FURTO DE VEICULO;Consumado;19/01/13;06:01 às 12:00;sábado       ;-30.0371513;-51.1969376
PORTO ALEGRE, RS; ;AV   CLOVIS PAIM GRIVOT;VALTER FERREIRA;AV   CLOVIS PAIM GRIVOT, 450, PORTO ALEGRE, RS;450;FURTO DE VEICULO;Consumado;19/01/13;12:01 às 18:00;sábado       ;-29.9776955;-51.1876793
PORTO ALEGRE, RS;CRISTAL;RUA   IBICUI;PROXIMO AO BIG;RUA   IBICUI,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;19/01/13;12:01 às 18:00;sábado       ;-30.0819798;-51.2425613
PORTO ALEGRE, RS;C BAIXA;RUA   JOAQUIM NABUCO;PROXIMO OPINIAO;RUA   JOAQUIM NABUCO, 166, PORTO ALEGRE, RS;166;FURTO DE VEICULO;Consumado;19/01/13;18:01 às 24:00;sábado       ;-30.0418358;-51.2201805
PORTO ALEGRE, RS;B VELHO-A MORROS;ESTR   COSTA GAMA;TERAPEUTICA INSTITUTO LIBERTACAO;ESTR   COSTA GAMA, 4643, PORTO ALEGRE, RS;4643;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.1426315;-51.1640434
PORTO ALEGRE, RS;C BAIXA;RUA   JOSE DO PATROCINIO;AO LADO DA SORVETERIA JOIA;RUA   JOSE DO PATROCINIO, 413, PORTO ALEGRE, RS;413;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.0388756;-51.224411
PORTO ALEGRE, RS;AZENHA-GLORIA-BVELHO;AV PROF OSCAR PEREIRA;PROXIMO DA AZENHA;AV PROF OSCAR PEREIRA, 150, PORTO ALEGRE, RS;150;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.0521946;-51.2122574
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL;STTIGARD;PCA   PRINCESA ISABEL, 520, PORTO ALEGRE, RS;520;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.0508499;-51.2125092
PORTO ALEGRE, RS;CENTRO;RUA GEN VITORINO;PERTO DA MANLEC;RUA GEN VITORINO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.0303707;-51.2250519
PORTO ALEGRE, RS;A MORROS;RUA   ANTONIO JOSEPHINO PERRONE; ;RUA   ANTONIO JOSEPHINO PERRONE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/01/13;00:01 às 06:00;domingo      ;-30.1524105;-51.2165413
PORTO ALEGRE, RS; ;AV   PANAMERICANA;SUPERMERCADO NACIONAL;AV   PANAMERICANA, 0171, PORTO ALEGRE, RS;0171;FURTO DE VEICULO;Consumado;20/01/13;12:01 às 18:00;domingo      ;-30.0013199;-51.1515198
PORTO ALEGRE, RS;CAMAQUA;RUA   AFONSO ARINOS;LANCHERIA BIRASKAO;RUA   AFONSO ARINOS, 114, PORTO ALEGRE, RS;114;FURTO DE VEICULO;Consumado;20/01/13;12:01 às 18:00;domingo      ;-30.1002121;-51.2401772
PORTO ALEGRE, RS;HIGIENOPOLIS;RUA   ARI MARINHO;ESQ CEL FEIJO;RUA   ARI MARINHO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;20/01/13;12:01 às 18:00;domingo      ;-30.0130901;-51.1816292
PORTO ALEGRE, RS;C BAIXA;RUA   LOPO GONCALVES;PROXIMO LIMA E SILVA;RUA   LOPO GONCALVES, -, PORTO ALEGRE, RS;-;FURTO DE VEICULO;Consumado;20/01/13;12:01 às 18:00;domingo      ;-30.0412292;-51.2210007
PORTO ALEGRE, RS;FLORESTA/M VENTO;RUA   FELIX DA CUNHA; ;RUA   FELIX DA CUNHA, 399, PORTO ALEGRE, RS;399;FURTO DE VEICULO;Consumado;20/01/13;18:01 às 24:00;domingo      ;-30.0164242;-51.2028923
PORTO ALEGRE, RS;AUXILIADORA;RUA   MARILAND;PROXIMO A AV. CRISTOVAO COLOMBO;RUA   MARILAND, 403, PORTO ALEGRE, RS;403;FURTO DE VEICULO;Consumado;20/01/13;18:01 às 24:00;domingo      ;-30.0183392;-51.1944122
PORTO ALEGRE, RS;R BRANCO;RUA   MIGUEL TOSTES; ;RUA   MIGUEL TOSTES, 771, PORTO ALEGRE, RS;771;FURTO DE VEICULO;Consumado;20/01/13;18:01 às 24:00;domingo      ;-30.0351067;-51.2058983
PORTO ALEGRE, RS;CENTRO;RUA   VIGARIO JOSE INACIO;ESQUINA GEN VITORINO;RUA   VIGARIO JOSE INACIO, 500, PORTO ALEGRE, RS;500;FURTO DE VEICULO;Consumado;21/01/13;00:01 às 06:00;segunda-feira;-30.0300541;-51.2255974
PORTO ALEGRE, RS;M DEUS;RUA   BOTAFOGO;PROXIMO AV. GETULIO VARGAS;RUA   BOTAFOGO, 610, PORTO ALEGRE, RS;610;FURTO DE VEICULO;Consumado;21/01/13;06:01 às 12:00;segunda-feira;-30.0541039;-51.2241974
PORTO ALEGRE, RS;IPANEMA-B NOVO;AV   JUCA BATISTA;VRUMM VRUMM VEICULOS;AV   JUCA BATISTA, 664, PORTO ALEGRE, RS;664;FURTO DE VEICULO;Consumado;21/01/13;06:01 às 12:00;segunda-feira;-30.1391068;-51.2203064
PORTO ALEGRE, RS;B NOVO;AV   HEITOR VIEIRA;FRENTE A GARAGEM BELEM NOVO;AV   HEITOR VIEIRA, 800, PORTO ALEGRE, RS;800;FURTO DE VEICULO;Consumado;21/01/13;06:01 às 12:00;segunda-feira;-30.2128181;-51.1800613
PORTO ALEGRE, RS;P DAREIA;RUA   SOROCABA;PASSO DAREIA;RUA   SOROCABA, 244, PORTO ALEGRE, RS;244;FURTO DE VEICULO;Consumado;21/01/13;06:01 às 12:00;segunda-feira;-30.0090733;-51.1702499
PORTO ALEGRE, RS;B VELHO-A MORROS;ESTR   COSTA GAMA; ;ESTR   COSTA GAMA, 4643, PORTO ALEGRE, RS;4643;FURTO DE VEICULO;Consumado;21/01/13;12:01 às 18:00;segunda-feira;-30.1426315;-51.1640434
PORTO ALEGRE, RS;ANCHIETA;AV   FERNANDO FERRARI;NO INTERIOR DA CEASA;AV   FERNANDO FERRARI, 1001, PORTO ALEGRE, RS;1001;FURTO DE VEICULO;Consumado;21/01/13;12:01 às 18:00;segunda-feira;-29.9746399;-51.1706276
PORTO ALEGRE, RS; ;AV   MAUA;PREDIO DNIT;AV   MAUA, 800, PORTO ALEGRE, RS;800;FURTO DE VEICULO;Consumado;21/01/13;12:01 às 18:00;segunda-feira;-30.0293751;-51.2347946
PORTO ALEGRE, RS;CRISTAL;AV   CAPIVARI;ESQUINA COM CURUPAITI;AV   CAPIVARI,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;21/01/13;18:01 às 24:00;segunda-feira;-30.0831203;-51.2392082
PORTO ALEGRE, RS;P ALVES;AV DR ALBERTO V ROSA;LOGRAD: 3246;AV DR ALBERTO V ROSA, 251, PORTO ALEGRE, RS;251;FURTO DE VEICULO;Consumado;22/01/13;00:01 às 06:00;terça-feira  ;-30.0414677;-51.1238518
PORTO ALEGRE, RS;R BERTA;RUA   MAIAS, DOS;INTERIOR DO PREDIO GUADALAJARA;RUA   MAIAS, DOS, 2380, PORTO ALEGRE, RS;2380;FURTO DE VEICULO;Consumado;22/01/13;00:01 às 06:00;terça-feira  ;-29.9919796;-51.0954514
PORTO ALEGRE, RS;FLORESTA-SANTANA;RUA   RAMIRO BARCELOS;FRENTE AO HCPA;RUA   RAMIRO BARCELOS, 2350, PORTO ALEGRE, RS;2350;FURTO DE VEICULO;Consumado;22/01/13;00:01 às 06:00;terça-feira  ;-30.0414639;-51.2078934
PORTO ALEGRE, RS;MEDIANEIRA;AV   NITEROI; ;AV   NITEROI,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;22/01/13;00:01 às 06:00;terça-feira  ;-30.0693092;-51.2090683
PORTO ALEGRE, RS;CENTRO;AV DES ANDRE DA ROCHA; ;AV DES ANDRE DA ROCHA, 236, PORTO ALEGRE, RS;236;FURTO DE VEICULO;Consumado;22/01/13;00:01 às 06:00;terça-feira  ;-30.0342369;-51.2248993
PORTO ALEGRE, RS;NAVEGANTES;AV   AGOSTINI;FORUM 4. DISTRITO;AV   AGOSTINI, 35, PORTO ALEGRE, RS;35;FURTO DE VEICULO;Consumado;22/01/13;06:01 às 12:00;terça-feira  ;-29.9980564;-51.1958923
PORTO ALEGRE, RS;R BRANCO-P ALVES;AV   PROTASIO ALVES;ESQ NEY DA GAMA AHRENDS;AV   PROTASIO ALVES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;22/01/13;06:01 às 12:00;terça-feira  ;-30.0402393;-51.1607513
PORTO ALEGRE, RS;SANTANA;AV PRINC ISABEL;QUASE ESQUINA JOAO PESSOA;AV PRINC ISABEL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;22/01/13;06:01 às 12:00;terça-feira  ;-30.0500507;-51.2111282
PORTO ALEGRE, RS;M DEUS;RUA   GONCALVES DIAS;ARMELIN;RUA   GONCALVES DIAS, 281, PORTO ALEGRE, RS;281;FURTO DE VEICULO;Consumado;22/01/13;12:01 às 18:00;terça-feira  ;-30.0524235;-51.2206459
PORTO ALEGRE, RS;IPANEMA-B NOVO;AV   JUCA BATISTA; ;AV   JUCA BATISTA, 2400, PORTO ALEGRE, RS;2400;FURTO DE VEICULO;Consumado;22/01/13;18:01 às 24:00;terça-feira  ;-30.1474438;-51.2053833
PORTO ALEGRE, RS;PARTENON-S JOSE-AGRO;AV   BENTO GONCALVES;PATIO DO ALBUERGUE MIGUEL DARIO;AV   BENTO GONCALVES, 7712, PORTO ALEGRE, RS;7712;FURTO DE VEICULO;Consumado;23/01/13;00:01 às 06:00;quarta-feira ;-30.0747204;-51.1356888
PORTO ALEGRE, RS;PARTENON;RUA   BERNARDO GUIMARAES;EM FRENTE AO NUMERO 199;RUA   BERNARDO GUIMARAES, 199, PORTO ALEGRE, RS;199;FURTO DE VEICULO;Consumado;23/01/13;06:01 às 12:00;quarta-feira ;-30.0695705;-51.1913986
PORTO ALEGRE, RS;C REDENTOR;RUA   ALVARES CABRAL;HOSPITAL DA CRIANCA;RUA   ALVARES CABRAL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;23/01/13;06:01 às 12:00;quarta-feira ;-30.0133495;-51.1576691
PORTO ALEGRE, RS; ;RUA   BRITO PEIXOTO;RUA ACORES;RUA   BRITO PEIXOTO, 111, PORTO ALEGRE, RS;111;FURTO DE VEICULO;Consumado;23/01/13;06:01 às 12:00;quarta-feira ;-30.0105114;-51.1674194
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE;ESQ JOSE DO PARTOCINIO;RUA   SARMENTO LEITE, 1103, PORTO ALEGRE, RS;1103;FURTO DE VEICULO;Consumado;23/01/13;06:01 às 12:00;quarta-feira ;-30.0331478;-51.2212601
PORTO ALEGRE, RS; ;RUA   SARMENTO LEITE;RUA JOSE DO PATROCINIO;RUA   SARMENTO LEITE, 1103, PORTO ALEGRE, RS;1103;FURTO DE VEICULO;Consumado;23/01/13;06:01 às 12:00;quarta-feira ;-30.0331478;-51.2212601
PORTO ALEGRE, RS;C REDENTOR;RUA   OURO PRETO;EM FRENTE;RUA   OURO PRETO, 775, PORTO ALEGRE, RS;775;FURTO DE VEICULO;Consumado;23/01/13;12:01 às 18:00;quarta-feira ;-29.9994564;-51.155014
PORTO ALEGRE, RS;R BRANCO-P ALVES;AV   PROTASIO ALVES;VILA DAS LARANJEIRAS;AV   PROTASIO ALVES, SN, PORTO ALEGRE, RS;SN;FURTO DE VEICULO;Consumado;23/01/13;12:01 às 18:00;quarta-feira ;-30.0402393;-51.1607513
PORTO ALEGRE, RS;PARTENON;RUA   PAULINO AZURENHA;PAULINO AZURENHA, 1436;RUA   PAULINO AZURENHA, 1436, PORTO ALEGRE, RS;1436;FURTO DE VEICULO;Consumado;23/01/13;18:01 às 24:00;quarta-feira ;-30.0710278;-51.1991806
PORTO ALEGRE, RS; ;AV   PALMIRA GOBBI;AMINTHAS JAQUES DE MORAES;AV   PALMIRA GOBBI, 130, PORTO ALEGRE, RS;130;FURTO DE VEICULO;Consumado;23/01/13;18:01 às 24:00;quarta-feira ;-29.9832191;-51.1904411
PORTO ALEGRE, RS; ;AV   JOAO FERREIRA JARDIM;MADEIREIRA BORGES;AV   JOAO FERREIRA JARDIM, 434, PORTO ALEGRE, RS;434;FURTO DE VEICULO;Consumado;23/01/13;18:01 às 24:00;quarta-feira ;-30.0097599;-51.0992241
PORTO ALEGRE, RS;AP BORGES-VL JPESSOA;TV   OUTEIRO;FRENTE RESIDENCIA;TV   OUTEIRO, 551, PORTO ALEGRE, RS;551;FURTO DE VEICULO;Consumado;24/01/13;00:01 às 06:00;quinta-feira ;-30.069952;-51.1802063
